player,team,name,position,height,age,appearance,goals,assists,yellow cards,second yellow cards,red cards,goals conceded,clean sheets,minutes played,days_injured,games_injured,award,current_value,highest_value,position_encoded,winger
/george-saville/profil/spieler/141573,Millwall FC,George Saville,midfield-CentralMidfield,176,29,84,0.069562529,0.027825012,0.292162622,0,0,0,0,6469,0,0,2,2500000,7000000,3,0
/jamie-shackleton/profil/spieler/534700,Millwall FC,Jamie Shackleton,midfield-CentralMidfield,168,23,56,0,0,0.166051661,0,0,0,0,2710,37,4,1,2000000,3000000,3,0
/ryan-leonard/profil/spieler/145843,Millwall FC,Ryan Leonard,midfield-CentralMidfield,185,31,39,0,0.158102767,0.118577075,0,0,0,0,2277,127,22,0,300000,1000000,3,0
/zian-flemming/profil/spieler/411537,Millwall FC,Zian Flemming,midfield-AttackingMidfield,185,24,72,0.395314788,0.102489019,0.102489019,0,0,0,0,6147,23,4,3,4200000,4200000,3,0
/george-honeyman/profil/spieler/218140,Millwall FC,George Honeyman,midfield-AttackingMidfield,173,28,76,0.100185529,0.133580705,0.217068646,0.016697588,0,0,0,5390,0,0,1,1200000,1500000,3,0
/mason-bennett/profil/spieler/195637,Millwall FC,Mason Bennett,Attack-LeftWinger,178,26,53,0.127358491,0.04245283,0.297169811,0,0,0,0,2120,83,19,1,700000,2500000,4,1
/aidomo-emakhu/profil/spieler/746971,Millwall FC,Aidomo Emakhu,Attack-LeftWinger,180,19,11,1.084337349,0.542168675,1.084337349,0,0,0,0,332,0,0,2,250000,250000,4,1
/duncan-watmore/profil/spieler/248045,Millwall FC,Duncan Watmore,Attack-RightWinger,175,29,83,0.367647059,0.171568627,0.024509804,0,0,0,0,3672,841,122,1,1000000,3000000,4,1
/oliver-burke/profil/spieler/341317,Millwall FC,Oliver Burke,Attack Centre-Forward,188,26,54,0.248962656,0.165975104,0.041493776,0,0,0,0,2169,122,16,2,2500000,12000000,4,0
/andreas-voglsammer/profil/spieler/94771,Millwall FC,Andreas Voglsammer,Attack Centre-Forward,177,31,88,0.217099973,0.192977754,0.096488877,0,0,0,0,3731,252,23,2,800000,2500000,4,0
/tom-bradshaw/profil/spieler/139781,Millwall FC,Tom Bradshaw,Attack Centre-Forward,178,30,71,0.468262227,0.112382934,0.131113424,0,0,0,0,4805,18,0,0,900000,1500000,4,0
/tyler-burey/profil/spieler/610297,Millwall FC,Tyler Burey,Attack Centre-Forward,187,22,51,0.25,0.083333333,0.291666667,0,0,0,0,2160,0,0,0,900000,900000,4,0
/joe-lumley/profil/spieler/336367,Reading FC,Joe Lumley,Goalkeeper,190,28,81,0,0,0.098941872,0,0,1.261508864,0.259722413,7277,0,0,0,800000,1000000,1,0
/dean-bouzanis/profil/spieler/50104,Reading FC,Dean Bouzanis,Goalkeeper,189,32,61,0,0,0.101066816,0,0,1.212801797,0.404267266,5343,0,0,1,250000,400000,1,0
/tom-holmes/profil/spieler/424900,Reading FC,Tom Holmes,Defender Centre-Back,189,23,79,0.014182162,0,0.241096754,0,0,0,0,6346,65,12,0,5000000,5000000,2,0
/tom-mcintyre/profil/spieler/339235,Reading FC,Tom McIntyre,Defender Centre-Back,185,24,62,0.071329503,0.035664751,0.071329503,0,0,0,0,5047,532,52,0,1800000,2000000,2,0
/naby-sarr/profil/spieler/203532,Reading FC,Naby Sarr,Defender Centre-Back,198,29,50,0.093288417,0.023322104,0.139932625,0,0,0,0,3859,0,0,2,1000000,2500000,2,0
/liam-moore/profil/spieler/128906,Reading FC,Liam Moore,Defender Centre-Back,185,30,26,0.090588827,0.045294414,0.090588827,0,0,0,0,1987,32,6,1,800000,7000000,2,0
/amadou-salif-mbengue/profil/spieler/806310,Reading FC,Amadou Salif Mbengue,Defender Centre-Back,180,21,52,0.051679587,0,0.310077519,0,0,0,0,3483,0,0,0,800000,800000,2,0
/scott-dann/profil/spieler/62688,Reading FC,Scott Dann,Defender Centre-Back,194,36,32,0.091977517,0.045988758,0.091977517,0,0,0,0,1957,659,84,1,200000,5000000,2,0
/abdul-rahman-baba/profil/spieler/224884,Reading FC,Abdul-Rahman Baba,Defender Left-Back,179,28,49,0,0.022675737,0.22675737,0,0,0,0,3969,1081,65,2,1200000,15000000,2,1
/nesta-guinness-walker/profil/spieler/636908,Reading FC,Nesta Guinness-Walker,Defender Left-Back,180,23,65,0.021469466,0.085877863,0.128816794,0.021469466,0,0,0,4192,0,0,0,400000,400000,2,1
/andy-yiadom/profil/spieler/188256,Reading FC,Andy Yiadom,Defender Right-Back,180,31,80,0.01283148,0.03849444,0.269461078,0,0,0,0,7014,229,38,0,800000,4000000,2,1
/kelvin-abrefa/profil/spieler/667202,Reading FC,Kelvin Abrefa,Defender Right-Back,176,19,34,0.085632731,0.042816365,0.214081827,0,0.042816365,0,0,2102,0,0,0,200000,200000,2,1
/mamadou-loum/profil/spieler/364237,Reading FC,Mamadou Loum,midfield-DefensiveMidfield,188,26,64,0.059405941,0.01980198,0.415841584,0,0.01980198,0,0,4545,47,7,3,2500000,5000000,3,0
/dejan-tetek/profil/spieler/570312,Reading FC,Dejan Tetek,midfield-DefensiveMidfield,177,20,13,0,0,0.262773723,0,0,0,0,685,150,27,0,250000,400000,3,0
/sam-hutchinson/profil/spieler/40617,Reading FC,Sam Hutchinson,midfield-DefensiveMidfield,182,33,43,0.025721635,0.077164904,0.360102887,0,0,0,0,3499,74,17,2,250000,2000000,3,0
/cesare-casadei/profil/spieler/622380,Reading FC,Cesare Casadei,midfield-CentralMidfield,185,20,68,0.390787238,0.101944497,0.152916745,0.033981499,0,0,0,5297,0,0,3,12000000,12000000,3,0
/jeff-hendrick/profil/spieler/148262,Reading FC,Jeff Hendrick,midfield-CentralMidfield,185,31,61,0.090762404,0.018152481,0.072609923,0,0,0,0,4958,177,29,0,1500000,11000000,3,0
/tyrese-fornah/profil/spieler/503918,Reading FC,Tyrese Fornah,midfield-CentralMidfield,185,23,69,0.057915058,0.057915058,0.096525097,0,0,0,0,4662,0,0,0,800000,800000,3,0
/ovie-ejaria/profil/spieler/337284,Reading FC,Ovie Ejaria,midfield-LeftMidfield,188,25,34,0.075981427,0.037990713,0.075981427,0,0,0,0,2369,184,32,1,2000000,4000000,3,1
/mamadi-camara/profil/spieler/845297,Reading FC,Mamadi Camará,midfield-AttackingMidfield,174,19,34,0.169172932,0.084586466,0.126879699,0,0,0,0,2128,0,0,0,200000,200000,3,0
/yakou-meite/profil/spieler/289433,Reading FC,Yakou Méïté,Attack-LeftWinger,185,27,43,0.179640719,0.179640719,0.179640719,0,0,0,0,2004,262,39,1,1500000,3000000,4,1
/junior-hoilett/profil/spieler/58993,Reading FC,Junior Hoilett,Attack-LeftWinger,174,32,62,0.082512033,0.041256017,0.12376805,0.020628008,0,0,0,4363,146,26,0,400000,9000000,4,1
/tom-ince/profil/spieler/157368,Reading FC,Tom Ince,Attack-RightWinger,178,31,69,0.265927978,0.132963989,0.182825485,0,0,0,0,5415,16,2,0,1500000,10000000,4,1
/femi-azeez/profil/spieler/703408,Reading FC,Femi Azeez,Attack-RightWinger,181,21,35,0.136363636,0.136363636,0,0,0,0,0,1320,154,28,0,350000,350000,4,1
/lucas-joao/profil/spieler/234787,Reading FC,Lucas João,Attack Centre-Forward,193,29,60,0.390605055,0.11488384,0.022976768,0,0,0,0,3917,224,42,0,1200000,5500000,4,0
/andy-carroll/profil/spieler/48066,Reading FC,Andy Carroll,Attack Centre-Forward,193,34,55,0.345205479,0.073972603,0.123287671,0.049315068,0,0,0,3650,1268,130,2,300000,20000000,4,0
/shane-long/profil/spieler/37304,Reading FC,Shane Long,Attack Centre-Forward,180,36,51,0.166821131,0.083410565,0.083410565,0,0,0,0,2158,275,38,2,250000,10000000,4,0
/daniel-grimshaw/profil/spieler/339253,Blackpool FC,Daniel Grimshaw,Goalkeeper,185,25,47,0,0,0.064903846,0,0,1.211538462,0.346153846,4160,62,12,1,500000,800000,1,0
/chris-maxwell/profil/spieler/104686,Blackpool FC,Chris Maxwell,Goalkeeper,185,32,52,0,0,0.038860104,0,0,1.593264249,0.174870466,4632,192,30,0,250000,500000,1,0
/stuart-moore/profil/spieler/243623,Blackpool FC,Stuart Moore,Goalkeeper,187,28,3,0,0,0,0,0,1.730769231,0.432692308,208,0,0,0,100000,100000,1,0
/curtis-nelson/profil/spieler/148299,Blackpool FC,Curtis Nelson,Defender Centre-Back,183,30,63,0.01714939,0,0.205792683,0,0,0,0,5248,212,40,0,1000000,4000000,2,0
/marvin-ekpiteta/profil/spieler/570768,Blackpool FC,Marvin Ekpiteta,Defender Centre-Back,193,27,69,0.105882353,0.01512605,0.105882353,0.01512605,0.01512605,0,0,5950,0,0,0,1500000,1800000,2,0
/charlie-goode/profil/spieler/376856,Blackpool FC,Charlie Goode,Defender Centre-Back,196,27,13,0,0,0.292841649,0,0.097613883,0,0,922,0,0,0,600000,1000000,2,0
/jordan-thorniley/profil/spieler/411255,Blackpool FC,Jordan Thorniley,Defender Centre-Back,181,26,72,0.015881419,0.047644256,0.063525675,0.015881419,0.015881419,0,0,5667,0,0,1,600000,700000,2,0
/dominic-thompson/profil/spieler/503688,Blackpool FC,Dominic Thompson,Defender Left-Back,183,22,52,0,0.023615849,0.236158489,0.023615849,0,0,0,3811,0,0,0,1500000,1800000,2,1
/james-husband/profil/spieler/167393,Blackpool FC,James Husband,Defender Left-Back,179,29,65,0.018090452,0.036180905,0.144723618,0,0,0,0,4975,269,34,2,600000,1000000,2,1
/luke-garbutt/profil/spieler/110860,Blackpool FC,Luke Garbutt,Defender Left-Back,180,30,27,0,0,0.218340611,0,0,0,0,2061,44,8,1,300000,2000000,2,1
/jordan-lawrence-gabriel/profil/spieler/425900,Blackpool FC,Jordan Lawrence-Gabriel,Defender Right-Back,179,24,46,0,0.053254438,0.133136095,0.053254438,0,0,0,3380,0,0,0,1000000,1000000,2,1
/andy-lyons/profil/spieler/546024,Blackpool FC,Andy Lyons,Defender Right-Back,178,22,40,0.160857909,0.053619303,0.107238606,0,0,0,0,3357,0,0,1,1500000,1500000,2,1
/callum-connolly/profil/spieler/308632,Blackpool FC,Callum Connolly,midfield-DefensiveMidfield,183,25,76,0.059691593,0.029845797,0.298457967,0.014922898,0.014922898,0,0,6031,0,0,2,1200000,2000000,3,0
/kenny-dougall/profil/spieler/334804,Blackpool FC,Kenny Dougall,midfield-DefensiveMidfield,182,30,81,0.058508045,0.11701609,0.204778157,0,0,0,0,6153,22,6,1,700000,800000,3,0
/tom-trybull/profil/spieler/93831,Blackpool FC,Tom Trybull,midfield-DefensiveMidfield,181,30,37,0.107313196,0,0.393481717,0.035771065,0,0,0,2516,554,73,3,500000,4000000,3,0
/kevin-stewart/profil/spieler/200782,Blackpool FC,Kevin Stewart,midfield-DefensiveMidfield,182,29,12,0,0.205245154,0.205245154,0,0,0,0,877,49,9,1,300000,4500000,3,0
/liam-bridcutt/profil/spieler/40612,Blackpool FC,Liam Bridcutt,midfield-DefensiveMidfield,175,34,19,0,0.065837601,0.329188003,0,0,0,0,1367,83,17,1,200000,4500000,3,0
/charlie-patino/profil/spieler/581674,Blackpool FC,Charlie Patino,midfield-CentralMidfield,182,19,58,0.106862978,0.106862978,0.277843743,0.021372596,0,0,0,4211,41,8,0,12000000,12000000,3,0
/lewis-fiorini/profil/spieler/566802,Blackpool FC,Lewis Fiorini,midfield-CentralMidfield,178,21,58,0.142405063,0.142405063,0.183092224,0,0,0,0,4424,0,1,0,1800000,1800000,3,0
/sonny-carey/profil/spieler/820999,Blackpool FC,Sonny Carey,midfield-CentralMidfield,184,22,53,0.111145415,0.027786354,0.083359061,0,0.027786354,0,0,3239,0,0,0,900000,900000,3,0
/morgan-rogers/profil/spieler/503743,Blackpool FC,Morgan Rogers,Attack-LeftWinger,187,20,39,0.107913669,0.053956835,0.107913669,0,0,0,0,1668,0,0,1,1800000,1800000,4,1
/cj-hamilton/profil/spieler/391788,Blackpool FC,CJ Hamilton,Attack-LeftWinger,185,28,69,0.097113569,0.194227138,0.048556784,0,0,0,0,3707,0,0,0,500000,500000,4,1
/keshi-anderson/profil/spieler/353674,Blackpool FC,Keshi Anderson,Attack-LeftWinger,175,28,44,0.173021467,0.201858379,0.201858379,0,0,0,0,3121,495,96,1,300000,600000,4,1
/bez-lubala/profil/spieler/577895,Blackpool FC,Bez Lubala,Attack-LeftWinger,177,25,27,0.082041933,0.164083865,0.738377393,0,0,0,0,1097,40,4,0,100000,150000,4,1
/josh-bowler/profil/spieler/506470,Blackpool FC,Josh Bowler,Attack-RightWinger,184,24,78,0.211515864,0.08813161,0.105757932,0,0,0,0,5106,0,0,1,1800000,2000000,4,1
/ian-poveda/profil/spieler/392763,Blackpool FC,Ian Poveda,Attack-RightWinger,167,23,36,0.228281547,0.228281547,0.285351934,0,0,0,0,1577,183,33,3,900000,2000000,4,1
/jerry-yates/profil/spieler/351261,Blackpool FC,Jerry Yates,Attack Centre-Forward,175,26,85,0.370171674,0.144849785,0.144849785,0,0,0,0,5592,0,0,1,4000000,4000000,4,0
/shayne-lavery/profil/spieler/351597,Blackpool FC,Shayne Lavery,Attack Centre-Forward,180,24,70,0.306469921,0.07661748,0.1276958,0,0.02553916,0,0,3524,45,6,6,800000,900000,4,0
/gary-madine/profil/spieler/66994,Blackpool FC,Gary Madine,Attack Centre-Forward,191,32,62,0.270896041,0.083352628,0.166705256,0,0.020838157,0,0,4319,70,10,1,250000,5000000,4,0
/jake-beesley/profil/spieler/321579,Blackpool FC,Jake Beesley,Attack Centre-Forward,185,26,38,0.438871473,0.094043887,0.12539185,0,0,0,0,2871,0,0,1,250000,400000,4,0
/max-oleary/profil/spieler/296582,Bristol City,Max O'Leary,Goalkeeper,185,26,48,0,0,0,0,0,1.323225362,0.186078567,4353,0,0,0,1200000,1200000,1,0
/harvey-wiles-richards/profil/spieler/873975,Bristol City,Harvey Wiles-Richards,Goalkeeper,181.2403529,21,9,0,0,0,0,0,1,0.222222222,810,0,0,0,150000,150000,1,0
/rob-atkinson/profil/spieler/531783,Bristol City,Rob Atkinson,Defender Centre-Back,193,24,66,0.100092678,0.050046339,0.116774791,0,0,0,0,5395,0,0,0,2500000,2500000,2,0
/zak-vyner/profil/spieler/417955,Bristol City,Zak Vyner,Defender Centre-Back,187,26,73,0.014303878,0.042911634,0.143038779,0,0,0,0,6292,23,3,0,2500000,2500000,2,0
/tomas-kalas/profil/spieler/148657,Bristol City,Tomas Kalas,Defender Centre-Back,184,30,46,0,0.024429967,0.122149837,0,0,0,0,3684,404,58,1,900000,6000000,2,0
/kal-naismith/profil/spieler/61011,Bristol City,Kal Naismith,Defender Centre-Back,186,31,75,0.056355667,0.154978084,0.154978084,0,0,0,0,6388,0,0,1,900000,1000000,2,0
/duncan-idehen/profil/spieler/632135,Bristol City,Duncan Idehen,Defender Centre-Back,187,20,11,0.161290323,0,0,0.161290323,0,0,0,558,0,0,0,100000,100000,2,0
/jay-dasilva/profil/spieler/258915,Bristol City,Jay Dasilva,Defender Left-Back,170,25,75,0.016280753,0.081403763,0.06512301,0,0,0,0,5528,27,6,3,2200000,4500000,2,1
/cameron-pring/profil/spieler/547382,Bristol City,Cameron Pring,Defender Left-Back,185,25,71,0.016791045,0.117537313,0.268656716,0,0,0,0,5360,0,0,0,1000000,1000000,2,1
/kane-wilson/profil/spieler/392774,Bristol City,Kane Wilson,Defender Right-Back,178,23,55,0.080464908,0.301743406,0.080464908,0,0,0,0,4474,0,0,2,300000,350000,2,1
/george-tanner/profil/spieler/420811,Bristol City,George Tanner,Defender Right-Back,181,23,51,0.022550739,0.022550739,0.045101478,0,0.022550739,0,0,3991,0,0,0,1000000,1000000,2,1
/omar-taylor-clarke/profil/spieler/720267,Bristol City,Omar Taylor-Clarke,midfield-DefensiveMidfield,181.2403529,19,9,0,0,0.418604651,0,0,0,0,215,0,0,0,100000,100000,3,0
/alex-scott/profil/spieler/855256,Bristol City,Alex Scott,midfield-CentralMidfield,178,19,88,0.081190798,0.094722598,0.297699594,0,0,0,0,6651,0,0,1,20000000,20000000,3,0
/joe-williams/profil/spieler/268185,Bristol City,Joe Williams,midfield-CentralMidfield,185,26,61,0.051457976,0.102915952,0.38593482,0,0,0,0,3498,398,18,2,1200000,1200000,3,0
/matty-james/profil/spieler/73522,Bristol City,Matty James,midfield-CentralMidfield,181,31,72,0.014631767,0.043895302,0.10242237,0,0,0,0,6151,1232,144,3,800000,2500000,3,0
/andy-king/profil/spieler/56872,Bristol City,Andy King,midfield-CentralMidfield,184,34,46,0.036363636,0.145454545,0.109090909,0.036363636,0,0,0,2475,111,20,3,200000,3500000,3,0
/ayman-benarous/profil/spieler/742494,Bristol City,Ayman Benarous,midfield-CentralMidfield,181.2403529,19,12,0,0,0.131964809,0,0,0,0,682,0,0,0,200000,300000,3,0
/mark-sykes/profil/spieler/320403,Bristol City,Mark Sykes,midfield-RightMidfield,182,25,87,0.194174757,0.138696255,0.152565881,0,0.013869626,0,0,6489,0,0,0,1200000,1200000,3,1
/anis-mehmeti/profil/spieler/530813,Bristol City,Anis Mehmeti,midfield-AttackingMidfield,180,22,83,0.294004612,0.1556495,0.121060723,0,0,0,0,5204,0,0,0,1200000,1500000,3,0
/andreas-weimann/profil/spieler/49693,Bristol City,Andreas Weimann,midfield-AttackingMidfield,179,31,94,0.351515152,0.193939394,0.16969697,0,0,0,0,7425,507,59,0,2200000,5500000,3,0
/tommy-conway/profil/spieler/801426,Bristol City,Tommy Conway,Attack Centre-Forward,185,20,44,0.495640202,0.206516751,0.04130335,0,0,0,0,2179,0,0,0,2200000,2200000,4,0
/nahki-wells/profil/spieler/173483,Bristol City,Nahki Wells,Attack Centre-Forward,170,32,86,0.274151436,0.195822454,0.156657963,0,0,0,0,4596,110,16,0,700000,5000000,4,0
/harry-cornick/profil/spieler/255703,Bristol City,Harry Cornick,Attack Centre-Forward,180,28,83,0.3311106,0.227638538,0.124166475,0,0,0,0,4349,12,3,1,1200000,1200000,4,0
/sam-bell/profil/spieler/801425,Bristol City,Sam Bell,Attack Centre-Forward,181.2403529,21,39,0.331404524,0.14203051,0.047343503,0,0,0,0,1901,0,0,0,900000,900000,4,0
/tomas-vaclik/profil/spieler/64000,Huddersfield Town,Tomas Vaclik,Goalkeeper,189,34,70,0,0,0.028297438,0,0,1.032856469,0.311271813,6361,307,57,9,1200000,18000000,1,0
/lee-nicholls/profil/spieler/126258,Huddersfield Town,Lee Nicholls,Goalkeeper,191,30,77,0,0,0.129310345,0,0,1.060344828,0.362068966,6960,147,22,1,900000,900000,1,0
/jordan-smith/profil/spieler/452707,Huddersfield Town,Jordan Smith,Goalkeeper,183,28,4,0,0,0,0,0,1.5,0.5,360,0,0,0,250000,300000,1,0
/nicholas-bilokapic/profil/spieler/703661,Huddersfield Town,Nicholas Bilokapic,Goalkeeper,194,20,10,0,0,0,0,0,2.140175219,0.112640801,799,0,0,0,250000,250000,1,0
/michal-helik/profil/spieler/255383,Huddersfield Town,Michal Helik,Defender Centre-Back,191,27,77,0.03944485,0.03944485,0.157779401,0,0,0,0,6845,108,12,1,3000000,3000000,2,0
/matty-pearson/profil/spieler/121395,Huddersfield Town,Matty Pearson,Defender Centre-Back,190,29,60,0.161354582,0.017928287,0.107569721,0,0,0,0,5020,166,26,1,1800000,2500000,2,0
/yuta-nakayama/profil/spieler/346647,Huddersfield Town,Yuta Nakayama,Defender Centre-Back,181,26,47,0.089797955,0.067348466,0.157146421,0,0,0,0,4009,302,46,0,1500000,1800000,2,0
/tom-lees/profil/spieler/121333,Huddersfield Town,Tom Lees,Defender Centre-Back,185,32,91,0.080244555,0.011463508,0.045854031,0,0.011463508,0,0,7851,0,0,0,900000,4500000,2,0
/rarmani-edmonds-green/profil/spieler/689893,Huddersfield Town,Rarmani Edmonds-Green,Defender Centre-Back,181,24,55,0.063739377,0.063739377,0.084985836,0,0,0,0,4236,94,19,2,500000,600000,2,0
/will-boyle/profil/spieler/247400,Huddersfield Town,Will Boyle,Defender Centre-Back,191,27,51,0.097008892,0.072756669,0.218270008,0.048504446,0,0,0,3711,0,0,1,250000,250000,2,0
/josh-ruffels/profil/spieler/176632,Huddersfield Town,Josh Ruffels,Defender Left-Back,178,29,44,0.090482574,0,0,0,0,0,0,2984,0,0,0,400000,400000,2,1
/ben-jackson/profil/spieler/689892,Huddersfield Town,Ben Jackson,Defender Left-Back,182,22,35,0.039164491,0.039164491,0.117493473,0,0,0,0,2298,0,0,0,300000,300000,2,1
/jaheim-headley/profil/spieler/731755,Huddersfield Town,Jaheim Headley,Defender Left-Back,175,21,36,0.097472924,0.097472924,0.227436823,0,0,0,0,2770,0,0,0,300000,300000,2,1
/ollie-turton/profil/spieler/148660,Huddersfield Town,Ollie Turton,Defender Right-Back,180,30,62,0,0.044809559,0.112023898,0,0,0,0,4017,315,42,1,800000,1500000,2,1
/matthew-lowton/profil/spieler/102258,Huddersfield Town,Matthew Lowton,Defender Right-Back,180,33,38,0.032882718,0.065765437,0.131530873,0,0.032882718,0,0,2737,277,21,1,250000,5000000,2,1
/etienne-camara/profil/spieler/854325,Huddersfield Town,Etienne Camara,midfield-DefensiveMidfield,191,20,22,0,0,0.316678395,0,0,0,0,1421,0,0,0,500000,500000,3,0
/jack-rudoni/profil/spieler/662476,Huddersfield Town,Jack Rudoni,midfield-CentralMidfield,185,21,97,0.164705882,0.141176471,0.164705882,0,0,0,0,7650,0,0,0,3000000,3000000,3,0
/scott-high/profil/spieler/728982,Huddersfield Town,Scott High,midfield-CentralMidfield,177,22,49,0,0.033088235,0.099264706,0,0,0,0,2720,0,0,0,900000,900000,3,0
/david-kasumu/profil/spieler/433837,Huddersfield Town,David Kasumu,midfield-CentralMidfield,180,23,62,0,0.069659443,0.464396285,0.023219814,0,0,0,3876,0,0,0,900000,900000,3,0
/jonathan-hogg/profil/spieler/61573,Huddersfield Town,Jonathan Hogg,midfield-CentralMidfield,176,34,67,0.032942899,0.032942899,0.214128843,0,0,0,0,5464,177,22,0,250000,3500000,3,0
/brahima-diarra/profil/spieler/723667,Huddersfield Town,Brahima Diarra,midfield-CentralMidfield,174,19,34,0.054446461,0.217785844,0.326678766,0,0,0,0,1653,79,0,0,300000,300000,3,0
/tino-anjorin/profil/spieler/433181,Huddersfield Town,Tino Anjorin,midfield-AttackingMidfield,186,21,26,0.393442623,0.098360656,0.098360656,0,0,0,0,915,73,8,2,1000000,3000000,3,0
/duane-holmes/profil/spieler/257095,Huddersfield Town,Duane Holmes,midfield-AttackingMidfield,173,28,74,0.156589822,0.039147455,0.274032188,0,0,0,0,4598,19,5,0,1800000,3500000,3,0
/rolando-aarons/profil/spieler/258188,Huddersfield Town,Rolando Aarons,Attack-LeftWinger,178,27,4,0,0,1.551724138,0,0,0,0,58,671,84,1,250000,1000000,4,1
/anthony-knockaert/profil/spieler/149237,Huddersfield Town,Anthony Knockaert,Attack-RightWinger,172,31,23,0.092118731,0.184237462,0.276356192,0,0,0,0,977,372,58,3,900000,8000000,4,1
/joseph-hungbo/profil/spieler/725703,Huddersfield Town,Joseph Hungbo,Attack-RightWinger,173,23,56,0.296160878,0.164533821,0.032906764,0,0,0,0,2735,0,0,0,500000,500000,4,1
/connor-mahoney/profil/spieler/287528,Huddersfield Town,Connor Mahoney,Attack-RightWinger,175,26,21,0,0,0.271903323,0,0,0,0,662,0,0,0,300000,800000,4,1
/josh-koroma/profil/spieler/429578,Huddersfield Town,Josh Koroma,Attack Centre-Forward,178,24,82,0.285649513,0.142824756,0.163228293,0,0,0,0,4411,0,0,0,1200000,2000000,4,0
/danny-ward/profil/spieler/124172,Huddersfield Town,Danny Ward,Attack Centre-Forward,180,32,83,0.297443034,0.109584276,0.04696469,0,0,0,0,5749,299,49,0,700000,1750000,4,0
/florian-kamberi/profil/spieler/284020,Huddersfield Town,Florian Kamberi,Attack Centre-Forward,189,28,45,0.352595495,0.044074437,0.088148874,0,0,0,0,2042,183,20,0,400000,1000000,4,0
/jordan-rhodes/profil/spieler/48950,Huddersfield Town,Jordan Rhodes,Attack Centre-Forward,185,33,63,0.350058343,0.105017503,0.105017503,0,0,0,0,2571,0,0,3,300000,10000000,4,0
/kieran-phillips/profil/spieler/610850,Huddersfield Town,Kieran Phillips,Attack Centre-Forward,187,23,70,0.30471584,0.065296252,0,0,0,0,0,4135,0,0,0,300000,300000,4,0
/tyreece-simpson/profil/spieler/664558,Huddersfield Town,Tyreece Simpson,Attack Centre-Forward,186,21,40,0.371482176,0.101313321,0.067542214,0,0,0,0,2665,293,37,0,250000,300000,4,0
/martyn-waghorn/profil/spieler/61674,Huddersfield Town,Martyn Waghorn,Attack Centre-Forward,177,33,55,0.11994669,0.11994669,0.11994669,0,0,0,0,2251,190,34,4,250000,5000000,4,0
/viktor-johansson/profil/spieler/273742,Rotherham United,Viktor Johansson,Goalkeeper,186,24,77,0,0,0.051724138,0,0,1.163793103,0.336206897,6960,0,0,2,3000000,3000000,1,0
/josh-vickers/profil/spieler/242681,Rotherham United,Josh Vickers,Goalkeeper,193,27,30,0,0,0,0,0,0.670391061,0.502793296,2685,0,0,3,300000,400000,1,0
/robbie-hemfrey/profil/spieler/567111,Rotherham United,Robbie Hemfrey,Goalkeeper,181.2403529,21,3,0,0,0,0,0,2.410714286,0,224,0,0,0,200000,200000,1,0
/sean-morrison/profil/spieler/79723,Rotherham United,Sean Morrison,Defender Centre-Back,194,32,21,0.155889145,0.051963048,0.103926097,0,0.051963048,0,0,1732,324,26,1,900000,5000000,2,0
/leo-fuhr-hjelde/profil/spieler/661208,Rotherham United,Leo Fuhr Hjelde,Defender Centre-Back,190,19,35,0,0,0.354609929,0,0,0,0,2538,0,0,0,1500000,1500000,2,0
/grant-hall/profil/spieler/124845,Rotherham United,Grant Hall,Defender Centre-Back,192,31,29,0,0,0.242369838,0,0,0,0,2228,529,62,0,500000,1500000,2,0
/cameron-humphreys/profil/spieler/277723,Rotherham United,Cameron Humphreys,Defender Centre-Back,187,24,68,0,0.016390457,0.163904571,0.016390457,0,0,0,5491,30,4,1,1500000,1500000,2,0
/bailey-wright/profil/spieler/147419,Rotherham United,Bailey Wright,Defender Centre-Back,184,30,71,0.036832413,0.018416206,0.165745856,0,0,0,0,4887,0,0,1,700000,1500000,2,0
/richard-wood/profil/spieler/13434,Rotherham United,Richard Wood,Defender Centre-Back,191,37,75,0.079463182,0.063570546,0.158926364,0,0.015892636,0,0,5663,0,0,1,150000,1000000,2,0
/tyler-blackett/profil/spieler/134414,Rotherham United,Tyler Blackett,Defender Left-Back,183,29,6,0,0,0,0,0,0,0,317,84,17,3,1000000,2000000,2,1
/cohen-bramall/profil/spieler/480191,Rotherham United,Cohen Bramall,Defender Left-Back,178,27,78,0.051252847,0.085421412,0.187927107,0.017084282,0,0,0,5268,0,0,0,600000,600000,2,1
/wes-harding/profil/spieler/526694,Rotherham United,Wes Harding,Defender Right-Back,181,26,92,0.02567028,0.089845978,0.218197376,0.01283514,0,0,0,7012,0,0,1,1200000,1200000,2,1
/peter-kioso/profil/spieler/595652,Rotherham United,Peter Kioso,Defender Right-Back,183,23,50,0.092244619,0.122992825,0.153741032,0,0,0,0,2927,0,0,0,250000,300000,2,1
/lee-peltier/profil/spieler/38094,Rotherham United,Lee Peltier,Defender Right-Back,178,36,62,0.02059968,0,0.350194553,0,0,0,0,4369,179,22,0,200000,1500000,2,1
/conor-coventry/profil/spieler/419025,Rotherham United,Conor Coventry,midfield-DefensiveMidfield,177,23,60,0.062485536,0.062485536,0.229113631,0,0,0,0,4321,0,0,1,1800000,1800000,3,0
/hakeem-odoffin/profil/spieler/399340,Rotherham United,Hakeem Odoffin,midfield-DefensiveMidfield,191,25,48,0.19296741,0,0.270154374,0,0,0,0,2332,96,13,1,500000,500000,3,0
